figure_id,aggregation_scale,aggregation_unit,curve_type,mechanism,alpha_clock,alpha_response,alpha_sum,clock_characteristic_time,response_characteristic_time,normalized_correlation,software_version
F3,7.644222742526002,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7348500407590064,1.0.0
F3,7.943282347242813,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7395705136975368,1.0.0
F3,8.254041852680182,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.744233989069564,1.0.0
F3,8.576958985908938,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7488400771894227,1.0.0
F3,8.91250938133745,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7533884368829533,1.0.0
F3,9.261187281287937,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7578787745611207,1.0.0
F3,9.623506263980888,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7623108432299929,1.0.0
F3,10.0,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7666844414425699,1.0.0
F3,10.39122303835169,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.770999412197925,1.0.0
F3,10.797751623277094,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7752556417930782,1.0.0
F3,11.220184543019629,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7794530586329649,1.0.0
F3,11.659144011798311,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7835916320037566,1.0.0
F3,12.115276586285876,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7876713708146843,1.0.0
F3,12.589254117941662,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7916923223133635,1.0.0
F3,13.081774742601928,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.7956545707794741,1.0.0
F3,13.593563908785242,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.799558236201465,1.0.0
F3,14.125375446227554,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.80340347294077,1.0.0
F3,14.677992676220706,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8071904683878156,1.0.0
F3,15.252229565390198,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8109194416138986,1.0.0
F3,15.848931924611142,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8145906420227793,1.0.0
F3,16.46897865482869,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8182043480056287,1.0.0
F3,17.11328304161781,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8217608656027231,1.0.0
F3,17.78279410038923,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8252605271750706,1.0.0
F3,18.478497974222908,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8287036900888937,1.0.0
F3,19.20141938638801,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8320907354156988,1.0.0
F3,19.952623149688787,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8354220666504083,1.0.0
F3,20.73321573485954,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8386981084498242,1.0.0
F3,21.54434690031882,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8419193053934708,1.0.0
F3,22.38721138568338,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8450861207686521,1.0.0
F3,23.263050671536238,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8481990353813572,1.0.0
F3,24.173154808041012,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8512585463944482,1.0.0
F3,25.11886431509582,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8542651661943788,1.0.0
F3,26.101572156825384,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8572194212875126,1.0.0
F3,27.122725793320296,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8601218512269313,1.0.0
F3,28.183829312644548,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8629730075704796,1.0.0
F3,29.28644564625237,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8657734528706129,1.0.0
F3,30.432198871077222,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8685237596965047,1.0.0
F3,31.622776601683793,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8712245096887062,1.0.0
F3,32.85993247600654,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.87387629264655,1.0.0
F3,34.145488738336006,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8764797056483585,1.0.0
F3,35.481338923357534,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8790353522044229,1.0.0
F3,36.869450645195734,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8815438414426132,1.0.0
F3,38.31186849557285,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.884005787326402,1.0.0
F3,39.81071705534969,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.886421807904986,1.0.0
F3,41.36820402388503,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8887925245951404,1.0.0
F3,42.98662347082272,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8911185614943539,1.0.0
F3,44.668359215096345,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.893400544724751,1.0.0
F3,46.41588833612782,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8956391018072432,1.0.0
F3,48.23178482239309,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8978348610653207,1.0.0
F3,50.118723362727245,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.8999884510578415,1.0.0
F3,52.07948328595465,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9021005000401532,1.0.0
F3,54.116952654646376,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9041716354528526,1.0.0
F3,56.23413251903491,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9062024834374585,1.0.0
F3,58.434141337351754,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9081936683782642,1.0.0
F3,60.72021956909884,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.910145812469613,1.0.0
F3,63.0957344480193,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9120595353078359,1.0.0
F3,65.56418494179785,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9139354535070807,1.0.0
F3,68.12920690579608,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9157741803382552,1.0.0
F3,70.79457843841374,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9175763253903136,1.0.0
F3,73.56422544596406,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.919342494253109,1.0.0
F3,76.44222742525994,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9210732882210433,1.0.0
F3,79.43282347242821,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9227693040167494,1.0.0
F3,82.5404185268019,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9244311335340544,1.0.0
F3,85.76958985908946,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9260593635994735,1.0.0
F3,89.12509381337459,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9276545757515018,1.0.0
F3,92.61187281287937,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.929217346036982,1.0.0
F3,96.23506263980887,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9307482448238417,1.0.0
F3,100.0,clock characteristic time,analytic_fractional,coupling,0.6,0.6,1.2,1.0,1.0,0.9322478366295008,1.0.0
F3,0.001,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00012063275889632941,1.0.0
F3,0.001039122303835169,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00012626339925192004,1.0.0
F3,0.0010797751623277093,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00013215553332252035,1.0.0
F3,0.001122018454301963,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00013832121150312164,1.0.0
F3,0.0011659144011798323,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0001447730328727517,1.0.0
F3,0.001211527658628589,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0001515241697081775,1.0.0
F3,0.0012589254117941675,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00015858839305961202,1.0.0
F3,0.0013081774742601943,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00016598009943207608,1.0.0
F3,0.0013593563908785254,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00017371433861769353,1.0.0
F3,0.001412537544622754,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0001818068427258699,1.0.0
F3,0.001467799267622069,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00019027405646002891,1.0.0
F3,0.0015252229565390183,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000199133168691348,1.0.0
F3,0.001584893192461114,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00020840214538175872,1.0.0
F3,0.0016468978654828688,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000218099763910343,1.0.0
F3,0.001711328304161781,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00022824564885917992,1.0.0
F3,0.0017782794100389228,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00023886030931665714,1.0.0
F3,0.0018478497974222907,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00024996517775828964,1.0.0
F3,0.001920141938638801,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00026158265056714096,1.0.0
F3,0.001995262314968879,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00027373613025806785,1.0.0
F3,0.002073321573485954,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00028645006947215817,1.0.0
F3,0.0021544346900318843,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0002997500168099488,1.0.0
F3,0.00223872113856834,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00031366266457425276,1.0.0
F3,0.0023263050671536263,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0003282158984957298,1.0.0
F3,0.0024173154808041037,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000343438849516657,1.0.0
F3,0.0025118864315095794,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00035936194771075155,1.0.0
F3,0.0026101572156825357,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00037601697841928755,1.0.0
F3,0.0027122725793320298,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0003934371406862243,1.0.0
F3,0.002818382931264455,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0004116571080775116,1.0.0
F3,0.0029286445646252374,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0004307130919722784,1.0.0
F3,0.003043219887107722,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0004506429074161107,1.0.0
F3,0.0031622776601683794,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0004714860416291953,1.0.0
F3,0.003285993247600654,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0004932837252646687,1.0.0
F3,0.003414548873833601,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0005160790065150793,1.0.0
F3,0.0035481338923357532,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0005399168281674494,1.0.0
F3,0.0036869450645195733,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000564844107710008,1.0.0
F3,0.003831186849557289,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0005909098205962144,1.0.0
F3,0.003981071705534973,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0006181650867742514,1.0.0
F3,0.004136820402388507,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0006466632605926825,1.0.0
F3,0.004298662347082277,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0006764600241954414,1.0.0
F3,0.0044668359215096305,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000707613484521767,1.0.0
F3,0.004641588833612777,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.000740184274029072,1.0.0
F3,0.004823178482239309,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0007742356552590395,1.0.0
F3,0.005011872336272725,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0008098336293694604,1.0.0
F3,0.005207948328595465,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0008470470487564741,1.0.0
F3,0.0054116952654646375,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0008859477338938503,1.0.0
F3,0.005623413251903491,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0009266105945178786,1.0.0
F3,0.005843414133735175,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0009691137552881472,1.0.0
F3,0.006072021956909884,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.001013538686056068,1.0.0
F3,0.006309573444801929,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0010599703368744118,1.0.0
F3,0.006556418494179785,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0011084972778822855,1.0.0
F3,0.006812920690579615,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0011592118442009312,1.0.0
F3,0.00707945784384138,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0012122102859764648,1.0.0
F3,0.007356422544596414,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0012675929237060328,1.0.0
F3,0.007644222742526002,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0013254643089840351,1.0.0
F3,0.007943282347242814,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0013859333908047857,1.0.0
F3,0.008254041852680182,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0014491136875574434,1.0.0
F3,0.008576958985908946,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0015151234648479788,1.0.0
F3,0.008912509381337459,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0015840859192815756,1.0.0
F3,0.009261187281287938,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0016561293683369346,1.0.0
F3,0.009623506263980888,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.001731387446461486,1.0.0
F3,0.01,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0018099993075136173,1.0.0
F3,0.01039122303835169,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0018921098336743946,1.0.0
F3,0.010797751623277093,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0019778698509470534,1.0.0
F3,0.011220184543019636,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0020674363513576463,1.0.0
F3,0.011659144011798317,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0021609727219645677,1.0.0
F3,0.012115276586285882,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.002258648980778258,1.0.0
F3,0.012589254117941675,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0023606420196850965,1.0.0
F3,0.013081774742601943,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.002467135854461279,1.0.0
F3,0.013593563908785255,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.002578321881953406,1.0.0
F3,0.01412537544622754,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0026943991444922325,1.0.0
F3,0.014677992676220698,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.002815574601594859,1.0.0
F3,0.01525222956539019,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.002942063408998168,1.0.0
F3,0.015848931924611134,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.003074089205052776,1.0.0
F3,0.01646897865482868,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0032118844044917018,1.0.0
F3,0.01711328304161781,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0033556904995718905,1.0.0
F3,0.01778279410038923,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0035057583685687652,1.0.0
F3,0.018478497974222907,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.003662348591585088,1.0.0
F3,0.01920141938638801,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.003825731773614257,1.0.0
F3,0.0199526231496888,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.003996188874776063,1.0.0
F3,0.02073321573485955,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.004174011547618467,1.0.0
F3,0.021544346900318832,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.004359502481353172,1.0.0
F3,0.0223872113856834,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.004552975752864698,1.0.0
F3,0.02326305067153626,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.004754757184302977,1.0.0
F3,0.024173154808041036,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.004965184707037462,1.0.0
F3,0.025118864315095794,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.005184608731716749,1.0.0
F3,0.026101572156825372,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.005413392524141595,1.0.0
F3,0.02712272579332028,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.005651912586620528,1.0.0
F3,0.028183829312644536,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.00590055904443668,1.0.0
F3,0.02928644564625236,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.006159736037011052,1.0.0
F3,0.03043219887107722,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0064298621133018425,1.0.0
F3,0.03162277660168379,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.006711370630931289,1.0.0
F3,0.03285993247600654,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.007004710158480647,1.0.0
F3,0.034145488738336005,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.007310344880340703,1.0.0
F3,0.03548133892335755,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0076287550034490025,1.0.0
F3,0.03686945064519575,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.007960437165186636,1.0.0
F3,0.03831186849557287,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.008305904841645733,1.0.0
F3,0.039810717055349734,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.008665688755415067,1.0.0
F3,0.04136820402388507,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.009040337281964392,1.0.0
F3,0.042986623470822764,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.009430416853638759,1.0.0
F3,0.0446683592150963,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.009836512360202354,1.0.0
F3,0.046415888336127795,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.010259227544796589,1.0.0
F3,0.04823178482239307,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.010699185394100572,1.0.0
F3,0.05011872336272722,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.01115702852140274,1.0.0
F3,0.052079483285954624,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0116334195412108,1.0.0
F3,0.054116952654646375,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.012129041433943607,1.0.0
F3,0.056234132519034905,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.012644597899163047,1.0.0
F3,0.05843414133735175,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.013180813695716909,1.0.0
F3,0.060720219569098836,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.013738434967074688,1.0.0
F3,0.06309573444801933,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.014318229550048599,1.0.0
F3,0.06556418494179789,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.014920987265001082,1.0.0
F3,0.06812920690579612,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.015547520185548593,1.0.0
F3,0.07079457843841377,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.016198662885679803,1.0.0
F3,0.07356422544596414,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.016875272662114894,1.0.0
F3,0.07644222742526002,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.017578229729641327,1.0.0
F3,0.07943282347242814,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.01830843738707263,1.0.0
F3,0.08254041852680186,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.019066822151387403,1.0.0
F3,0.08576958985908942,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.01985433385752079,1.0.0
F3,0.08912509381337455,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.020671945721197345,1.0.0
F3,0.09261187281287933,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.021520654362114682,1.0.0
F3,0.09623506263980887,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.022401479784711985,1.0.0
F3,0.1,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.023315465313735063,1.0.0
F3,0.10391223038351691,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.02426367748141179,1.0.0
F3,0.10797751623277094,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.025247205863992667,1.0.0
F3,0.1122018454301963,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.026267162863697527,1.0.0
F3,0.11659144011798311,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.02732468343373378,1.0.0
F3,0.12115276586285889,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.028420924743012613,1.0.0
F3,0.12589254117941676,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.02955706577751293,1.0.0
F3,0.13081774742601943,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.030734306875176032,1.0.0
F3,0.13593563908785256,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.03195386919121768,1.0.0
F3,0.1412537544622754,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.03321699409076994,1.0.0
F3,0.1467799267622069,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.03452494246577851,1.0.0
F3,0.15252229565390182,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.03587899397314781,1.0.0
F3,0.1584893192461114,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.037280446191176764,1.0.0
F3,0.1646897865482869,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.03873061369141804,1.0.0
F3,0.1711328304161781,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.04023082702319611,1.0.0
F3,0.1778279410038923,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.041782431608132845,1.0.0
F3,0.18478497974222907,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.04338678654219128,1.0.0
F3,0.1920141938638801,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.04504526330289893,1.0.0
F3,0.19952623149688786,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.0467592443596079,1.0.0
F3,0.2073321573485954,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.048530121684876,1.0.0
F3,0.21544346900318845,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.050359295165272565,1.0.0
F3,0.223872113856834,clock characteristic time,analytic_fractional,combined,0.6,0.6,1.2,1.0,1.0,0.05224817091019913,1.0.0
