figure_id,aggregation_scale,aggregation_unit,curve_type,mechanism,normalized_correlation,absolute_correlation,uncertainty,uncertainty_type,parameter_profile,software_version,scenario,clock_rate,response_rate,alpha_clock,alpha_response
F1,0.223872113856834,clock characteristic time,analytic,coupling,0.3393639687522252,0.3393639687522252,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.23263050671536262,clock characteristic time,analytic,coupling,0.34912641933331623,0.34912641933331623,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.24173154808041036,clock characteristic time,analytic,coupling,0.3590514500646146,0.3590514500646146,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.25118864315095796,clock characteristic time,analytic,coupling,0.36913398149904897,0.36913398149904897,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.2610157215682536,clock characteristic time,analytic,coupling,0.37936837001224655,0.37936837001224655,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.2712272579332027,clock characteristic time,analytic,coupling,0.3897483982507324,0.3897483982507324,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.2818382931264455,clock characteristic time,analytic,coupling,0.40026726829982395,0.40026726829982395,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.29286445646252374,clock characteristic time,analytic,coupling,0.4109175978748498,0.4109175978748498,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.3043219887107722,clock characteristic time,analytic,coupling,0.42169141983884006,0.42169141983884006,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.31622776601683794,clock characteristic time,analytic,coupling,0.4325801853449559,0.4325801853449559,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.3285993247600654,clock characteristic time,analytic,coupling,0.4435747708921295,0.4435747708921295,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.34145488738336005,clock characteristic time,analytic,coupling,0.4546654895670824,0.4546654895670824,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.3548133892335753,clock characteristic time,analytic,coupling,0.4658421067246066,0.4658421067246066,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
F1,0.36869450645195734,clock characteristic time,analytic,coupling,0.47709386033022483,0.47709386033022483,,not_applicable_deterministic,lambda=1;kappa=4;rho_inf=1,1.0.0,response_to_clock_rate_4,1.0,4.0,1.0,1.0
