figure_id,aggregation_scale,aggregation_unit,scenario,mechanism,sensitivity_parameter,local_elasticity,clock_rate,response_rate,software_version
F2,2.9286445646252375,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3985328148856782,1.0,0.25,1.0.0
F2,3.043219887107722,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3860607317560997,1.0,0.25,1.0.0
F2,3.1622776601683795,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3736784287218831,1.0,0.25,1.0.0
F2,3.285993247600654,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3614058786190544,1.0,0.25,1.0.0
F2,3.4145488738336005,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.34926288971781905,1.0,0.25,1.0.0
F2,3.5481338923357533,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.33726895131854273,1.0,0.25,1.0.0
F2,3.6869450645195734,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3254430749908062,1.0,0.25,1.0.0
F2,3.831186849557289,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3138036338920342,1.0,0.25,1.0.0
F2,3.981071705534973,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.3023682028857185,1.0,0.25,1.0.0
F2,4.136820402388507,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.2911534024114844,1.0,0.25,1.0.0
F2,4.298662347082277,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.2801747492236562,1.0,0.25,1.0.0
F2,4.46683592150963,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.2694465171956301,1.0,0.25,1.0.0
F2,4.6415888336127775,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.25898161137010745,1.0,0.25,1.0.0
F2,4.823178482239304,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.24879145830873828,1.0,0.25,1.0.0
F2,5.011872336272719,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.23888591555169697,1.0,0.25,1.0.0
F2,5.207948328595465,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.22927320263605613,1.0,0.25,1.0.0
F2,5.411695265464638,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.2199598556454928,1.0,0.25,1.0.0
F2,5.62341325190349,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.21095070668351124,1.0,0.25,1.0.0
F2,5.843414133735175,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.20224888899560137,1.0,0.25,1.0.0
F2,6.072021956909884,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.1938558677367505,1.0,0.25,1.0.0
F2,6.30957344480193,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.18577149561953002,1.0,0.25,1.0.0
F2,6.556418494179785,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.17799409191895396,1.0,0.25,1.0.0
F2,6.812920690579615,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.17052054259031682,1.0,0.25,1.0.0
F2,7.07945784384138,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.16334641861221755,1.0,0.25,1.0.0
F2,7.3564225445964135,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.15646610913345732,1.0,0.25,1.0.0
F2,7.644222742526002,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.14987296560885044,1.0,0.25,1.0.0
F2,7.943282347242813,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.1435594528770778,1.0,0.25,1.0.0
F2,8.254041852680182,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.13751730307596968,1.0,0.25,1.0.0
F2,8.576958985908938,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.13173766840870615,1.0,0.25,1.0.0
F2,8.91250938133745,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.12621126905893162,1.0,0.25,1.0.0
F2,9.261187281287937,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.12092853298364743,1.0,0.25,1.0.0
F2,9.623506263980888,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.11587972486081069,1.0,0.25,1.0.0
F2,10.0,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.11105506209784374,1.0,0.25,1.0.0
F2,10.39122303835169,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.10644481647785325,1.0,0.25,1.0.0
F2,10.797751623277094,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.10203940069169927,1.0,0.25,1.0.0
F2,11.220184543019629,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.09782943963814265,1.0,0.25,1.0.0
F2,11.659144011798311,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.0938058269385691,1.0,0.25,1.0.0
F2,12.115276586285876,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.08995976758239695,1.0,0.25,1.0.0
F2,12.589254117941662,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.08628280797848399,1.0,0.25,1.0.0
F2,13.081774742601928,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.08276685493049518,1.0,0.25,1.0.0
F2,13.593563908785242,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.07940418518317909,1.0,0.25,1.0.0
F2,14.125375446227554,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.07618744721247905,1.0,0.25,1.0.0
F2,14.677992676220706,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.07310965687185265,1.0,0.25,1.0.0
F2,15.252229565390198,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.07016418838011249,1.0,0.25,1.0.0
F2,15.848931924611142,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.0673447619638449,1.0,0.25,1.0.0
F2,16.46897865482869,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.06464542927045644,1.0,0.25,1.0.0
F2,17.11328304161781,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.06206055746417557,1.0,0.25,1.0.0
F2,17.78279410038923,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.0595848127213268,1.0,0.25,1.0.0
F2,18.478497974222908,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.0572131436632807,1.0,0.25,1.0.0
F2,19.20141938638801,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.05494076511198038,1.0,0.25,1.0.0
F2,19.952623149688787,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.052763142426568536,1.0,0.25,1.0.0
F2,20.73321573485954,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.05067597658020024,1.0,0.25,1.0.0
F2,21.54434690031882,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.048675190061386216,1.0,0.25,1.0.0
F2,22.38721138568338,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.046756913630695944,1.0,0.25,1.0.0
F2,23.263050671536238,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.044917473927372664,1.0,0.25,1.0.0
F2,24.173154808041012,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.04315338189741893,1.0,0.25,1.0.0
F2,25.11886431509582,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.041461322001447275,1.0,0.25,1.0.0
F2,26.101572156825384,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.03983814215408873,1.0,0.25,1.0.0
F2,27.122725793320296,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.03828084434469271,1.0,0.25,1.0.0
F2,28.183829312644548,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.036786575889734524,1.0,0.25,1.0.0
F2,29.28644564625237,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.03535262126956897,1.0,0.25,1.0.0
F2,30.432198871077222,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.033976394505161496,1.0,0.25,1.0.0
F2,31.622776601683793,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.03265543203369782,1.0,0.25,1.0.0
F2,32.85993247600654,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.031387386045243826,1.0,0.25,1.0.0
F2,34.145488738336006,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.030170018245751495,1.0,0.25,1.0.0
F2,35.481338923357534,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.02900119401461494,1.0,0.25,1.0.0
F2,36.869450645195734,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.0278788769276547,1.0,0.25,1.0.0
F2,38.31186849557285,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.026801123618846682,1.0,0.25,1.0.0
F2,39.81071705534969,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.025766078956331963,1.0,0.25,1.0.0
F2,41.36820402388503,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.024771971510258936,1.0,0.25,1.0.0
F2,42.98662347082272,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.02381710929184192,1.0,0.25,1.0.0
F2,44.668359215096345,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.022899875744685536,1.0,0.25,1.0.0
F2,46.41588833612782,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.022018725970939804,1.0,0.25,1.0.0
F2,48.23178482239309,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.021172183176230288,1.0,0.25,1.0.0
F2,50.118723362727245,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.020358835318566727,1.0,0.25,1.0.0
F2,52.07948328595465,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.019577331947580025,1.0,0.25,1.0.0
F2,54.116952654646376,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.018826381221486086,1.0,0.25,1.0.0
F2,56.23413251903491,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.01810474709013268,1.0,0.25,1.0.0
F2,58.434141337351754,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.017411246633361948,1.0,0.25,1.0.0
F2,60.72021956909884,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.016744747544723233,1.0,0.25,1.0.0
F2,63.0957344480193,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.016104165751306247,1.0,0.25,1.0.0
F2,65.56418494179785,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.01548846316113898,1.0,0.25,1.0.0
F2,68.12920690579608,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.014896645530213434,1.0,0.25,1.0.0
F2,70.79457843841374,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.014327760441771182,1.0,0.25,1.0.0
F2,73.56422544596406,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.013780895391003155,1.0,0.25,1.0.0
F2,76.44222742525994,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.013255175968799337,1.0,0.25,1.0.0
F2,79.43282347242821,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.012749764138626656,1.0,0.25,1.0.0
F2,82.5404185268019,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.012263856601021802,1.0,0.25,1.0.0
F2,85.76958985908946,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.011796683240561585,1.0,0.25,1.0.0
F2,89.12509381337459,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.011347505650521438,1.0,0.25,1.0.0
F2,92.61187281287937,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.010915615730752901,1.0,0.25,1.0.0
F2,96.23506263980887,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.010500334354607687,1.0,0.25,1.0.0
F2,100.0,clock characteristic time,response_to_clock_rate_0.25,clock,clock_rate,0.010101010101010102,1.0,0.25,1.0.0
F2,0.001,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999916670138831,1.0,0.25,1.0.0
F2,0.001039122303835169,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9999134102238347,1.0,0.25,1.0.0
F2,0.0010797751623277093,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9999100227847136,1.0,0.25,1.0.0
F2,0.001122018454301963,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9999065028333286,1.0,0.25,1.0.0
F2,0.0011659144011798323,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9999028451864642,1.0,0.25,1.0.0
F2,0.001211527658628589,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998990444582031,1.0,0.25,1.0.0
F2,0.0012589254117941675,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998950950520029,1.0,0.25,1.0.0
F2,0.0013081774742601943,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999890991152461,1.0,0.25,1.0.0
F2,0.0013593563908785254,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998867267167599,1.0,0.25,1.0.0
F2,0.001412537544622754,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999882295465779,1.0,0.25,1.0.0
F2,0.001467799267622069,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998776908748578,1.0,0.25,1.0.0
F2,0.0015252229565390183,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999872906164198,1.0,0.25,1.0.0
F2,0.001584893192461114,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998679342888925,1.0,0.25,1.0.0
F2,0.0016468978654828688,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998627679285644,1.0,0.25,1.0.0
F2,0.001711328304161781,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998573994766012,1.0,0.25,1.0.0
F2,0.0017782794100389228,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998518210289687,1.0,0.25,1.0.0
F2,0.0018478497974222907,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998460243725888,1.0,0.25,1.0.0
F2,0.001920141938638801,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999840000973263,1.0,0.25,1.0.0
F2,0.001995262314968879,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998337419631252,1.0,0.25,1.0.0
F2,0.002073321573485954,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998272381276047,1.0,0.25,1.0.0
F2,0.0021544346900318843,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998204798918797,1.0,0.25,1.0.0
F2,0.00223872113856834,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9998134573068045,1.0,0.25,1.0.0
F2,0.0023263050671536263,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999806160034284,1.0,0.25,1.0.0
F2,0.0024173154808041037,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997985773320811,1.0,0.25,1.0.0
F2,0.0025118864315095794,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997906980380316,1.0,0.25,1.0.0
F2,0.0026101572156825357,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997825105536386,1.0,0.25,1.0.0
F2,0.0027122725793320298,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997740028270348,1.0,0.25,1.0.0
F2,0.002818382931264455,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997651623352738,1.0,0.25,1.0.0
F2,0.0029286445646252374,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997559760659352,1.0,0.25,1.0.0
F2,0.003043219887107722,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997464304980102,1.0,0.25,1.0.0
F2,0.0031622776601683794,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997365115820447,1.0,0.25,1.0.0
F2,0.003285993247600654,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997262047195062,1.0,0.25,1.0.0
F2,0.003414548873833601,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997154947413489,1.0,0.25,1.0.0
F2,0.0035481338923357532,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9997043658857414,1.0,0.25,1.0.0
F2,0.0036869450645195733,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996928017749309,1.0,0.25,1.0.0
F2,0.003831186849557289,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996807853912014,1.0,0.25,1.0.0
F2,0.003981071705534973,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996682990519006,1.0,0.25,1.0.0
F2,0.004136820402388507,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996553244098427,1.0,0.25,1.0.0
F2,0.004298662347082277,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996418422513196,1.0,0.25,1.0.0
F2,0.0044668359215096305,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996278329250523,1.0,0.25,1.0.0
F2,0.004641588833612777,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9996132758696336,1.0,0.25,1.0.0
F2,0.004823178482239309,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.999598149124665,1.0,0.25,1.0.0
F2,0.005011872336272725,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9995824310709146,1.0,0.25,1.0.0
F2,0.005207948328595465,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9995660984657422,1.0,0.25,1.0.0
F2,0.0054116952654646375,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9995491271390052,1.0,0.25,1.0.0
F2,0.005623413251903491,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9995314919871998,1.0,0.25,1.0.0
F2,0.005843414133735175,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9995131674146798,1.0,0.25,1.0.0
F2,0.006072021956909884,clock characteristic time,response_to_clock_rate_0.25,response,response_rate,0.9994941261654383,1.0,0.25,1.0.0
